Order ID,Product Name,Category,Price (INR),Quantity Sold,Order Date,Payment Method,Customer Rating,Region,Discount(%)
ORD00626,Fiction Novel,Books,8598.22,5,2/7/2025,UPI,1.4,South,25
ORD00627,Smartwatch,Electronics,27897.4,2,11/5/2024,COD,1.8,South,5
ORD00628,Lipstick,Beauty,3153.16,2,8/27/2024,Net Banking,4.4,South,25
ORD00629,Headphones,Electronics,25634.9,1,10/1/2024,Net Banking,4.3,South,10
ORD00630,Smartphone,Electronics,9427.83,3,6/14/2024,Net Banking,4.2,South,20
ORD00631,Shampoo,Beauty,22564.13,1,10/10/2024,Wallet,3.2,West,10
ORD00632,Sneakers,Clothing,47288.95,1,1/10/2025,Wallet,3.1,North,25
ORD00633,Educational Book,Books,24537.79,3,10/9/2024,Credit Card,1.6,West,25
ORD00634,Smartwatch,Electronics,22226.76,5,6/15/2024,Debit Card,4.7,Central,15
ORD00635,Hair Dryer,Beauty,14103.34,2,6/23/2024,COD,1.6,West,25
ORD00636,Sofa Cover,Home & Kitchen,19376.32,1,9/22/2024,UPI,4.5,North,10
ORD00637,Educational Book,Books,41619.15,1,5/11/2024,Debit Card,4.9,West,20
ORD00638,Cookware Set,Home & Kitchen,14084.61,3,9/15/2024,Wallet,4.9,Central,5
ORD00639,Smartwatch,Electronics,25935.66,5,12/23/2024,Debit Card,3.7,South,20
ORD00640,Smartwatch,Electronics,30657.64,5,12/10/2024,Net Banking,4.8,North,20
ORD00641,Dress,Clothing,13596.18,3,7/6/2024,Credit Card,2.9,North,10
ORD00642,Hair Dryer,Beauty,28379.75,5,12/3/2024,COD,4.4,Central,5
ORD00643,Dress,Clothing,12422.09,2,4/5/2024,COD,3.4,North,5
ORD00644,Shampoo,Beauty,18747.94,1,10/31/2024,Net Banking,2.2,West,20
ORD00645,Smartwatch,Electronics,35524.56,1,8/8/2024,UPI,2,East,15
ORD00646,T-Shirt,Clothing,36454.63,1,6/21/2024,UPI,4.3,North,25
ORD00647,Laptop,Electronics,23249.27,3,9/28/2024,Credit Card,2.2,South,25
ORD00648,Shampoo,Beauty,48842.53,1,5/12/2024,Net Banking,2.7,North,20
ORD00649,Tablet,Electronics,21881.01,1,5/11/2024,Wallet,3.5,North,5
ORD00650,Educational Book,Books,38964.36,5,10/29/2024,Wallet,3.9,North,15
ORD00651,Sofa Cover,Home & Kitchen,1435.38,4,3/24/2024,UPI,2,South,15
ORD00652,Laptop,Electronics,2536.16,5,5/18/2024,COD,1.8,Central,5
ORD00653,Headphones,Electronics,21992.38,5,7/28/2024,Debit Card,3.9,East,15
ORD00654,Lipstick,Beauty,20194.2,2,10/16/2024,Debit Card,3.1,South,25
ORD00655,Jacket,Clothing,18789.81,3,4/25/2024,Debit Card,2,West,15
ORD00656,Laptop,Electronics,33027.63,2,8/31/2024,COD,1.5,East,5
ORD00657,Shampoo,Beauty,44953.24,5,7/27/2024,Wallet,1.1,North,20
ORD00658,Jacket,Clothing,47047.23,5,11/17/2024,Wallet,3,West,15
ORD00659,Headphones,Electronics,34358.78,3,9/28/2024,Net Banking,2.4,North,5
ORD00660,Lipstick,Beauty,12779.59,5,11/24/2024,Credit Card,2.8,South,25
ORD00661,Cookbook,Books,30878.47,5,7/11/2024,UPI,2.5,South,25
ORD00662,Face Cream,Beauty,24227.24,1,3/1/2024,Debit Card,2.7,North,5
ORD00663,Jeans,Clothing,15282.31,4,6/17/2024,Net Banking,2.1,South,5
ORD00664,Lipstick,Beauty,46933.96,1,6/3/2024,Debit Card,2.5,East,5
ORD00665,Perfume,Beauty,14622.12,1,1/2/2025,Credit Card,4.9,South,5
ORD00666,Cookbook,Books,34830.28,4,11/13/2024,Credit Card,2.9,South,10
ORD00667,Perfume,Beauty,43118.19,5,1/17/2025,Net Banking,4,North,10
ORD00668,Cookbook,Books,29885.36,3,5/4/2024,Debit Card,4.1,West,20
ORD00669,Educational Book,Books,7728.33,5,6/28/2024,COD,3.9,Central,10
ORD00670,Cookware Set,Home & Kitchen,36096.74,5,1/22/2025,Net Banking,1.8,North,5
ORD00671,T-Shirt,Clothing,19275.66,4,4/17/2024,Net Banking,1.8,West,5
ORD00672,Sofa Cover,Home & Kitchen,15387.59,4,9/23/2024,Wallet,1,North,5
ORD00673,Smartphone,Electronics,23806.64,1,3/2/2024,Debit Card,2.5,Central,20
ORD00674,Hair Dryer,Beauty,28568.97,1,7/2/2024,Debit Card,1,West,15
ORD00675,Laptop,Electronics,40753.52,1,3/1/2024,Debit Card,4.2,West,25
ORD00676,Tablet,Electronics,38571.81,4,3/16/2024,COD,1.2,South,25
ORD00677,Smartphone,Electronics,25161.91,5,5/4/2024,Wallet,3.4,East,10
ORD00678,Perfume,Beauty,12124.19,3,11/21/2024,Debit Card,4.7,North,10
ORD00679,Educational Book,Books,2013.64,3,3/13/2024,UPI,3.8,East,5
ORD00680,Bedsheet,Home & Kitchen,6002.25,3,10/4/2024,COD,3.5,East,20
ORD00681,Self-Help Book,Books,31332.42,4,9/8/2024,Credit Card,1.4,East,20
ORD00682,Bedsheet,Home & Kitchen,17539.19,1,7/7/2024,Wallet,3.9,Central,5
ORD00683,Fiction Novel,Books,14865.47,2,8/23/2024,UPI,1.6,North,5
ORD00684,Dress,Clothing,48130.6,5,11/23/2024,UPI,4,West,5
ORD00685,Educational Book,Books,8970.27,3,6/21/2024,COD,1.1,North,25
ORD00686,Headphones,Electronics,14359.73,2,6/22/2024,UPI,4.4,East,15
ORD00687,Perfume,Beauty,17009.73,4,11/12/2024,Debit Card,3.7,North,25
ORD00688,T-Shirt,Clothing,10385.24,2,3/22/2024,UPI,4.7,North,5
ORD00689,Tablet,Electronics,28261.1,2,1/26/2025,Wallet,4.3,South,5
ORD00690,Jeans,Clothing,23320.94,2,5/2/2024,Wallet,3.2,South,5
ORD00691,T-Shirt,Clothing,16038,5,12/20/2024,Credit Card,2.3,East,25
ORD00692,Sneakers,Clothing,43719.71,5,11/12/2024,UPI,3.4,East,20
ORD00693,Cookbook,Books,19669.48,2,5/17/2024,Wallet,2,East,5
ORD00694,Lipstick,Beauty,27396.01,1,3/20/2024,COD,4.9,Central,15
ORD00695,Jacket,Clothing,13763.17,5,5/22/2024,Wallet,3.6,North,5
ORD00696,Cookware Set,Home & Kitchen,6421.63,2,3/5/2024,Net Banking,1.5,Central,15
ORD00697,Self-Help Book,Books,4617.2,4,3/19/2024,UPI,3.8,South,15
ORD00698,T-Shirt,Clothing,6022.31,5,8/9/2024,Credit Card,3.5,West,15
ORD00699,Face Cream,Beauty,38968.52,4,11/4/2024,Net Banking,3.9,North,10
ORD00700,Laptop,Electronics,20435.34,5,10/17/2024,Credit Card,3.8,North,15
ORD00701,Tablet,Electronics,25115.71,2,8/18/2024,Wallet,2.5,North,20
ORD00702,Headphones,Electronics,36115.48,1,4/13/2024,UPI,3,Central,5
ORD00703,Table Lamp,Home & Kitchen,13372.74,2,9/8/2024,Wallet,1.7,East,25
ORD00704,Educational Book,Books,32472.59,1,3/27/2024,Wallet,1,South,15
ORD00705,Fiction Novel,Books,12097.46,5,5/21/2024,COD,4.2,Central,20
ORD00706,Cookbook,Books,34446.42,3,2/27/2024,UPI,2.4,South,25
ORD00707,Educational Book,Books,13420.4,4,12/26/2024,COD,4.7,East,20
ORD00708,Comic Book,Books,20686.94,3,12/26/2024,Wallet,4.1,West,10
ORD00709,Headphones,Electronics,29418.33,2,7/30/2024,COD,3.3,East,20
ORD00710,Self-Help Book,Books,6115.91,1,5/14/2024,UPI,1.5,North,20
ORD00711,Self-Help Book,Books,33404.12,3,8/21/2024,Debit Card,2.7,North,5
ORD00712,Jeans,Clothing,40046.19,2,5/7/2024,UPI,1.2,Central,15
ORD00713,Self-Help Book,Books,22709.95,2,10/24/2024,Credit Card,4,East,20
ORD00714,Fiction Novel,Books,22315.58,1,9/8/2024,UPI,2.6,Central,5
ORD00715,Jeans,Clothing,47608.93,1,2/25/2024,UPI,4.2,South,25
ORD00716,Jacket,Clothing,19846.64,1,8/9/2024,Net Banking,3.3,West,20
ORD00717,Fiction Novel,Books,5975.89,3,9/1/2024,UPI,4.8,South,5
ORD00718,Fiction Novel,Books,49409.89,4,9/26/2024,Net Banking,4.1,South,25
ORD00719,Dress,Clothing,13885.05,5,10/12/2024,Credit Card,3.5,East,20
ORD00720,Shampoo,Beauty,4080.78,3,4/8/2024,Credit Card,4.9,North,5
ORD00721,Headphones,Electronics,27306.31,3,3/18/2024,Credit Card,3.8,Central,5
ORD00722,Cookware Set,Home & Kitchen,16580.24,5,12/2/2024,Net Banking,4.6,East,5
ORD00723,Comic Book,Books,12798.83,4,11/6/2024,UPI,5,South,25
ORD00724,Educational Book,Books,18574.12,1,10/14/2024,Wallet,3.3,East,10
ORD00725,Cookware Set,Home & Kitchen,30836.98,4,2/14/2024,Wallet,1.1,West,20
ORD00726,Sneakers,Clothing,48620.13,4,7/21/2024,Debit Card,1.9,North,15
ORD00727,Cookbook,Books,16390.44,2,8/12/2024,Credit Card,4.2,North,20
ORD00728,Face Cream,Beauty,18862.01,3,12/10/2024,Wallet,3,East,15
ORD00729,Smartwatch,Electronics,11448.28,1,8/4/2024,Net Banking,3.6,Central,10
ORD00730,Hair Dryer,Beauty,24384.05,2,7/26/2024,Debit Card,3,East,5
ORD00731,Perfume,Beauty,18179.43,1,3/20/2024,Wallet,4.3,Central,10
ORD00732,Cookware Set,Home & Kitchen,22430.51,1,9/19/2024,Credit Card,4.5,South,25
ORD00733,Sofa Cover,Home & Kitchen,10241.78,2,1/15/2025,Wallet,3.7,East,5
ORD00734,Dress,Clothing,17800.74,3,11/5/2024,Wallet,2.9,North,5
ORD00735,Comic Book,Books,16174.96,5,2/19/2024,Credit Card,4.9,Central,10
ORD00736,Cookware Set,Home & Kitchen,2370.61,5,6/8/2024,Debit Card,3.1,East,10
ORD00737,Hair Dryer,Beauty,139.85,3,9/14/2024,UPI,2,Central,5
ORD00738,Smartwatch,Electronics,2519.18,1,12/1/2024,Net Banking,2.4,West,25
ORD00739,Hair Dryer,Beauty,32626.32,4,10/21/2024,UPI,2.9,West,20
ORD00740,Smartphone,Electronics,14636.55,3,5/9/2024,Credit Card,3.6,East,25
ORD00741,Face Cream,Beauty,19549.44,5,8/7/2024,Wallet,1.7,East,10
ORD00742,Headphones,Electronics,37195.73,2,11/28/2024,UPI,2.7,North,15
ORD00743,Sofa Cover,Home & Kitchen,34821.93,3,10/20/2024,Credit Card,4.4,South,5
ORD00744,Lipstick,Beauty,28630.92,4,1/18/2025,Credit Card,4.2,West,15
ORD00745,T-Shirt,Clothing,25059.36,5,3/7/2024,UPI,2.4,South,10
ORD00746,Sofa Cover,Home & Kitchen,47795.34,1,12/13/2024,COD,2.3,East,20
ORD00747,Sneakers,Clothing,36918.2,4,2/28/2024,Wallet,3.2,East,20
ORD00748,Lipstick,Beauty,3394.38,3,6/26/2024,UPI,3.5,West,20
ORD00749,Smartphone,Electronics,11142.38,5,8/7/2024,Credit Card,3.3,West,5
ORD00750,Cookware Set,Home & Kitchen,18602.85,5,10/25/2024,UPI,4.3,East,20
ORD00751,Jacket,Clothing,13557.11,5,5/25/2024,Net Banking,1.3,East,25
ORD00752,Mixer Grinder,Home & Kitchen,13559.18,1,8/11/2024,Debit Card,1,West,10
ORD00753,Tablet,Electronics,41926.03,2,2/1/2025,COD,3.6,Central,5
ORD00754,Lipstick,Beauty,12930.46,4,12/30/2024,Net Banking,1.9,West,25
ORD00755,Laptop,Electronics,37355.59,3,7/8/2024,Wallet,1.7,South,15
ORD00756,Lipstick,Beauty,18385.32,5,5/15/2024,UPI,3.8,East,10
ORD00757,Cookbook,Books,5299.58,4,8/27/2024,Debit Card,2.8,Central,10
ORD00758,Educational Book,Books,7649.41,4,4/16/2024,UPI,1.6,North,5
ORD00759,Mixer Grinder,Home & Kitchen,36950.98,4,10/7/2024,Debit Card,3,East,10
ORD00760,Comic Book,Books,2136.99,1,9/7/2024,Net Banking,2.2,West,5
ORD00761,Sofa Cover,Home & Kitchen,19693.93,5,4/13/2024,Wallet,1.9,East,25
ORD00762,Sofa Cover,Home & Kitchen,16179.61,2,11/11/2024,Debit Card,2.7,Central,20
ORD00763,Educational Book,Books,45910.23,4,12/26/2024,Net Banking,1.6,Central,10
ORD00764,Lipstick,Beauty,6685.9,2,2/20/2024,Debit Card,2,East,20
ORD00765,Self-Help Book,Books,2258.89,3,9/12/2024,Wallet,2,Central,10
ORD00766,Educational Book,Books,25282.52,1,9/6/2024,Credit Card,4.5,East,15
ORD00767,Shampoo,Beauty,11461.72,5,11/6/2024,Debit Card,3,East,5
ORD00768,Shampoo,Beauty,17915.6,4,8/28/2024,UPI,1.8,South,5
ORD00769,Lipstick,Beauty,22703.03,2,5/6/2024,Net Banking,5,West,10
ORD00770,Headphones,Electronics,42210.82,2,3/24/2024,Wallet,2.8,South,15
ORD00771,Sofa Cover,Home & Kitchen,7355.5,3,1/27/2025,Net Banking,2,West,15
ORD00772,Table Lamp,Home & Kitchen,13879,1,6/12/2024,COD,2.5,West,5
ORD00773,Sofa Cover,Home & Kitchen,42604.95,5,7/11/2024,Net Banking,3,North,20
ORD00774,Smartwatch,Electronics,31265.89,1,6/20/2024,UPI,4.9,Central,15
ORD00775,Dress,Clothing,20020.83,5,9/1/2024,Credit Card,1.8,South,25
ORD00776,Cookbook,Books,24680.19,3,5/21/2024,COD,3.5,Central,10
ORD00777,Lipstick,Beauty,22254.17,4,4/14/2024,Debit Card,3.8,Central,20
ORD00778,Fiction Novel,Books,4226.03,1,9/7/2024,Debit Card,2.8,West,10
ORD00779,Bedsheet,Home & Kitchen,46315.8,3,5/24/2024,Wallet,2.4,West,25
ORD00780,Smartwatch,Electronics,1320.32,3,1/8/2025,Wallet,2,Central,20
ORD00781,Cookbook,Books,9772.82,4,11/4/2024,UPI,3.1,Central,20
ORD00782,Comic Book,Books,47666.18,1,2/12/2024,UPI,2.3,North,15
ORD00783,Jeans,Clothing,7673.62,2,6/13/2024,COD,4.6,East,25
ORD00784,Sofa Cover,Home & Kitchen,41671.06,2,2/1/2025,UPI,2.3,North,10
ORD00785,Table Lamp,Home & Kitchen,15793.43,5,9/22/2024,Net Banking,1.3,Central,10
ORD00786,Lipstick,Beauty,6767.81,1,12/27/2024,COD,2.1,East,10
ORD00787,Lipstick,Beauty,1011.22,5,11/5/2024,Net Banking,4.7,West,20
ORD00788,Headphones,Electronics,13371.25,4,7/5/2024,Credit Card,1.6,South,5
ORD00789,Jeans,Clothing,28972.11,2,8/1/2024,Credit Card,2.1,West,5
ORD00790,Perfume,Beauty,17212.34,1,2/6/2025,COD,3.5,North,5
ORD00791,Educational Book,Books,48742,1,9/16/2024,UPI,1.1,East,10
ORD00792,Smartphone,Electronics,19117.36,3,2/8/2025,COD,1.6,North,25
ORD00793,Tablet,Electronics,847.39,5,12/15/2024,Net Banking,4,West,25
ORD00794,Mixer Grinder,Home & Kitchen,14796.32,2,11/29/2024,Wallet,1.2,West,10
ORD00795,Face Cream,Beauty,5238.33,3,10/24/2024,Wallet,1.6,West,20
ORD00796,Mixer Grinder,Home & Kitchen,31430.94,5,11/2/2024,Debit Card,4.6,West,10
ORD00797,Jeans,Clothing,27532.48,4,4/9/2024,UPI,2.2,North,5
ORD00798,Jeans,Clothing,41121.95,3,2/20/2024,COD,1.4,Central,15
ORD00799,Laptop,Electronics,12944.89,2,4/10/2024,COD,1.9,West,5
ORD00800,T-Shirt,Clothing,4729.04,5,9/9/2024,COD,4,South,10
ORD00801,Lipstick,Beauty,31512.97,2,12/18/2024,COD,2.1,South,25
ORD00802,Smartwatch,Electronics,46891.65,3,11/8/2024,Net Banking,2.9,North,20
ORD00803,Dress,Clothing,34137.79,2,9/23/2024,Net Banking,1.8,Central,5
ORD00804,Table Lamp,Home & Kitchen,41000.91,4,9/11/2024,UPI,4.5,East,15
ORD00805,Laptop,Electronics,7672.34,4,4/10/2024,UPI,1.1,East,15
ORD00806,Educational Book,Books,25186.79,3,2/22/2024,COD,3.8,East,5
ORD00807,Shampoo,Beauty,41285.25,1,12/5/2024,COD,1.8,East,20
ORD00808,Shampoo,Beauty,30435.75,2,4/9/2024,Credit Card,3.1,North,25
ORD00809,Laptop,Electronics,45786.56,5,12/22/2024,Wallet,1.4,Central,25
ORD00810,Fiction Novel,Books,26700.19,3,3/26/2024,COD,1.5,Central,25
ORD00811,Sneakers,Clothing,27367.02,3,7/3/2024,Wallet,1.4,West,15
ORD00812,Tablet,Electronics,17213.3,3,4/21/2024,Net Banking,1.7,North,5
ORD00813,Mixer Grinder,Home & Kitchen,4084.62,5,2/26/2024,UPI,4.3,East,20
ORD00814,Table Lamp,Home & Kitchen,9213.55,4,7/17/2024,COD,2.5,Central,10
ORD00815,T-Shirt,Clothing,6114.55,4,8/27/2024,Debit Card,3.7,South,5
ORD00816,Comic Book,Books,21670.52,4,4/9/2024,COD,4.6,West,15
ORD00817,Face Cream,Beauty,37528.53,4,1/21/2025,UPI,1.6,West,25
ORD00818,Smartphone,Electronics,46526.93,5,12/20/2024,Net Banking,2.2,West,10
ORD00819,Self-Help Book,Books,4042.56,2,3/14/2024,Debit Card,3.7,East,20
ORD00820,Cookware Set,Home & Kitchen,35777.51,1,12/23/2024,Net Banking,3.2,East,10
ORD00821,Bedsheet,Home & Kitchen,4160.52,2,12/6/2024,Net Banking,3.8,East,25
ORD00822,Laptop,Electronics,20754.92,3,8/10/2024,Debit Card,1.9,South,10
ORD00823,Comic Book,Books,34460.43,2,3/6/2024,COD,4.6,West,25
ORD00824,Table Lamp,Home & Kitchen,22835.78,5,2/22/2024,Wallet,4.1,West,10
ORD00825,Shampoo,Beauty,5361.18,2,10/16/2024,Net Banking,3,Central,5
ORD00826,Jacket,Clothing,41996.61,2,11/20/2024,COD,2.1,West,10
ORD00827,Perfume,Beauty,43606.83,4,4/11/2024,Debit Card,3.6,West,5
ORD00828,Smartwatch,Electronics,14290.07,5,12/12/2024,Debit Card,2.3,North,15
ORD00829,Laptop,Electronics,32760.67,3,6/26/2024,Net Banking,1,East,15
ORD00830,Comic Book,Books,26403.73,1,11/8/2024,Debit Card,3.3,West,20
ORD00831,Hair Dryer,Beauty,34069.64,1,11/14/2024,Wallet,3,South,10
ORD00832,Table Lamp,Home & Kitchen,47284.54,5,3/1/2024,Net Banking,2.4,East,10
ORD00833,Smartwatch,Electronics,28678.88,4,10/17/2024,Net Banking,3.7,Central,25
ORD00834,Face Cream,Beauty,44918.35,5,7/23/2024,Wallet,4.4,West,10
ORD00835,Hair Dryer,Beauty,31727.37,1,11/11/2024,Debit Card,1.7,South,15
ORD00836,Bedsheet,Home & Kitchen,10766.58,3,4/5/2024,Credit Card,4.2,West,10
ORD00837,Lipstick,Beauty,25288.2,4,8/15/2024,Debit Card,4.8,South,25
ORD00838,Laptop,Electronics,35506.5,5,5/26/2024,UPI,4.5,North,10
ORD00839,Fiction Novel,Books,7682.98,4,8/15/2024,COD,4.8,West,25
ORD00840,Smartphone,Electronics,32664.01,2,3/22/2024,Net Banking,2.5,West,25
ORD00841,Table Lamp,Home & Kitchen,14359.56,3,7/9/2024,Debit Card,2.3,North,25
ORD00842,Sneakers,Clothing,3632.93,5,8/24/2024,Credit Card,2.1,West,10
ORD00843,Mixer Grinder,Home & Kitchen,30519.71,1,2/13/2024,Net Banking,3.2,West,10
ORD00844,Sofa Cover,Home & Kitchen,999.54,3,1/3/2025,Debit Card,3.2,North,5
ORD00845,Mixer Grinder,Home & Kitchen,15481.49,3,5/20/2024,Wallet,2.1,North,20
ORD00846,Table Lamp,Home & Kitchen,33814.72,2,10/9/2024,Net Banking,1.3,East,20
ORD00847,Table Lamp,Home & Kitchen,13559.39,3,9/15/2024,Net Banking,3.6,West,25
ORD00848,T-Shirt,Clothing,18461.51,3,9/14/2024,COD,4.4,South,20
ORD00849,Smartphone,Electronics,22868.39,4,6/3/2024,Debit Card,1.3,West,5
ORD00850,Sofa Cover,Home & Kitchen,17795.7,2,6/15/2024,COD,4.2,East,10
ORD00851,Perfume,Beauty,20095.19,4,1/13/2025,Credit Card,2.7,Central,5
ORD00852,Cookware Set,Home & Kitchen,13998.81,2,7/13/2024,Net Banking,2.7,North,10
ORD00853,Mixer Grinder,Home & Kitchen,787.27,3,4/6/2024,UPI,2.1,South,10
ORD00854,Laptop,Electronics,47363.2,3,11/12/2024,Credit Card,3.3,East,5
ORD00855,Sneakers,Clothing,9655.03,4,11/16/2024,Credit Card,1.5,West,20
ORD00856,Cookware Set,Home & Kitchen,24151.49,1,10/2/2024,UPI,4.8,North,25
ORD00857,Comic Book,Books,3697.32,4,2/27/2024,UPI,1.3,North,5
ORD00858,Educational Book,Books,43840.04,5,12/12/2024,Credit Card,3,West,15
ORD00859,Sofa Cover,Home & Kitchen,6494.62,5,9/4/2024,UPI,2.6,South,5
ORD00860,Educational Book,Books,7761.67,1,2/3/2025,UPI,4.8,Central,20
ORD00861,Hair Dryer,Beauty,43300.52,4,10/23/2024,COD,1.1,South,15
ORD00862,Sofa Cover,Home & Kitchen,36583.04,4,4/18/2024,COD,2,Central,25
ORD00863,Smartwatch,Electronics,43298.08,3,7/28/2024,UPI,1.6,North,5
ORD00864,Self-Help Book,Books,47427.3,5,3/29/2024,Wallet,4,South,10
ORD00865,Smartphone,Electronics,32950.95,5,7/26/2024,Net Banking,2.2,North,25
ORD00866,Face Cream,Beauty,14064.35,2,4/19/2024,Net Banking,2.9,Central,25
ORD00867,Lipstick,Beauty,49911.75,3,5/18/2024,Wallet,3.1,West,20
ORD00868,Headphones,Electronics,40986.82,3,1/22/2025,COD,3.5,North,20
ORD00869,Sofa Cover,Home & Kitchen,32863.88,4,3/15/2024,Wallet,4.9,North,5
ORD00870,Perfume,Beauty,37424.59,4,8/1/2024,Net Banking,1.2,North,5
ORD00871,Table Lamp,Home & Kitchen,36930.76,2,5/15/2024,Debit Card,1.9,West,5
ORD00872,Cookbook,Books,40379.73,1,11/2/2024,COD,3.8,South,15
ORD00873,T-Shirt,Clothing,16938.75,5,2/29/2024,Debit Card,3.2,East,10
ORD00874,Dress,Clothing,2415.32,5,9/24/2024,COD,3.2,East,15
ORD00875,Hair Dryer,Beauty,49127.14,3,8/31/2024,UPI,1,West,15
ORD00876,Jacket,Clothing,1416.84,3,6/7/2024,Net Banking,1.8,South,10
ORD00877,Hair Dryer,Beauty,21112.13,3,8/22/2024,UPI,1.9,East,5
ORD00878,Lipstick,Beauty,13061.91,5,10/24/2024,Debit Card,1.9,Central,25
ORD00879,Self-Help Book,Books,7465.89,5,3/28/2024,Debit Card,4.4,South,20
ORD00880,Fiction Novel,Books,38005.05,1,1/1/2025,UPI,4,South,5
ORD00881,T-Shirt,Clothing,42307.18,5,8/21/2024,COD,4.1,East,25
ORD00882,Mixer Grinder,Home & Kitchen,28727.4,3,5/22/2024,COD,4.7,East,10
ORD00883,Hair Dryer,Beauty,8465.28,3,12/12/2024,Credit Card,1.8,South,10
ORD00884,Cookbook,Books,17194.75,3,5/15/2024,Wallet,1.9,North,25
ORD00885,Sneakers,Clothing,26550.66,4,3/9/2024,COD,3.3,South,5
ORD00886,Educational Book,Books,24335.78,4,4/9/2024,UPI,3.1,South,20
ORD00887,Sofa Cover,Home & Kitchen,17308.52,1,10/29/2024,Net Banking,2.2,Central,10
ORD00888,Laptop,Electronics,18097.79,1,5/22/2024,Net Banking,3.8,Central,5
ORD00889,Cookbook,Books,45792.57,2,6/10/2024,Credit Card,3.1,Central,5
ORD00890,Hair Dryer,Beauty,35879.79,4,3/2/2024,UPI,4.4,North,10
ORD00891,Cookware Set,Home & Kitchen,16158.74,3,8/24/2024,COD,4.2,East,5
ORD00892,Jeans,Clothing,15387.4,1,3/3/2024,UPI,4.2,North,5
ORD00893,Fiction Novel,Books,11134.83,5,10/9/2024,Net Banking,3.2,Central,5
ORD00894,Face Cream,Beauty,49835.85,3,9/2/2024,Credit Card,4.5,South,10
ORD00895,Tablet,Electronics,1002.29,1,1/8/2025,UPI,1.4,Central,5
ORD00896,Headphones,Electronics,26448.24,4,7/20/2024,Net Banking,1.2,South,10
ORD00897,Lipstick,Beauty,30650.46,5,9/12/2024,Net Banking,1.6,East,15
ORD00898,Mixer Grinder,Home & Kitchen,31978.03,2,5/19/2024,Credit Card,3.7,East,20
ORD00899,Dress,Clothing,45516.21,1,7/19/2024,UPI,1,Central,5
ORD00900,Comic Book,Books,31922.03,1,5/21/2024,Net Banking,2.5,North,5
ORD00901,Lipstick,Beauty,3481.52,3,8/4/2024,Net Banking,1.1,East,25
ORD00902,Table Lamp,Home & Kitchen,27507.36,4,9/14/2024,Credit Card,4.5,South,20
ORD00903,Table Lamp,Home & Kitchen,34870.12,5,1/23/2025,Debit Card,2.7,East,25
ORD00904,Table Lamp,Home & Kitchen,11540.73,1,8/8/2024,Wallet,3.6,East,10
ORD00905,Laptop,Electronics,2926.8,4,2/19/2024,Credit Card,2.3,East,5
ORD00906,Educational Book,Books,37341.95,2,10/2/2024,Debit Card,4.8,East,20
ORD00907,Table Lamp,Home & Kitchen,30100.73,1,3/1/2024,UPI,1.7,East,10
ORD00908,Jeans,Clothing,4442.1,3,3/29/2024,Debit Card,2.8,North,20
ORD00909,Bedsheet,Home & Kitchen,18657.99,5,1/2/2025,Net Banking,1.7,South,5
ORD00910,Shampoo,Beauty,41402.76,1,7/10/2024,Credit Card,3.2,South,15
ORD00911,Educational Book,Books,49796.61,1,10/25/2024,COD,4.1,North,5
ORD00912,Perfume,Beauty,32712.91,2,5/3/2024,Net Banking,4.2,Central,20
ORD00913,Face Cream,Beauty,26281.98,1,6/24/2024,Debit Card,4.3,Central,20
ORD00914,Table Lamp,Home & Kitchen,30805.88,5,6/15/2024,Credit Card,1.1,East,15
ORD00915,Dress,Clothing,9045.23,5,7/4/2024,COD,4.6,South,10
ORD00916,Headphones,Electronics,16003.38,2,9/13/2024,UPI,4.1,North,25
ORD00917,Jeans,Clothing,35139.53,1,5/19/2024,Wallet,2.9,North,15
ORD00918,Fiction Novel,Books,13640.1,4,4/10/2024,Wallet,3.3,South,25
ORD00919,Cookware Set,Home & Kitchen,5535.76,2,2/4/2025,UPI,3.6,South,5
ORD00920,Mixer Grinder,Home & Kitchen,1039.11,4,10/17/2024,Credit Card,3.8,Central,15
ORD00921,Table Lamp,Home & Kitchen,41169.65,5,12/15/2024,Credit Card,2.7,Central,15
ORD00922,Laptop,Electronics,21472.14,2,9/8/2024,Debit Card,3.4,North,15
ORD00923,Comic Book,Books,7936.7,5,12/10/2024,Debit Card,3.1,West,20
ORD00924,Jacket,Clothing,23939.92,3,12/10/2024,Net Banking,2.1,North,20
ORD00925,Jeans,Clothing,47480.71,5,9/9/2024,UPI,3.1,East,20
ORD00926,Sofa Cover,Home & Kitchen,8058.4,3,11/28/2024,Net Banking,2.9,North,10
ORD00927,Shampoo,Beauty,32369.52,2,1/27/2025,Debit Card,2.7,Central,20
ORD00928,Jeans,Clothing,29604.77,4,5/6/2024,Wallet,3.7,East,20
ORD00929,Jacket,Clothing,19927.72,2,6/7/2024,Credit Card,3.7,West,20
ORD00930,Comic Book,Books,42170.48,1,10/29/2024,UPI,4.4,East,25
ORD00931,Dress,Clothing,15950.41,5,12/6/2024,COD,1.5,East,25
ORD00932,Fiction Novel,Books,791.45,4,3/21/2024,Credit Card,1.2,South,5
ORD00933,Jeans,Clothing,28534.99,3,8/15/2024,Net Banking,1.8,West,25
ORD00934,Mixer Grinder,Home & Kitchen,13371.43,4,6/6/2024,Net Banking,1.2,West,10
ORD00935,Laptop,Electronics,48073.8,4,10/3/2024,Credit Card,4.1,South,15
ORD00936,Fiction Novel,Books,15240.16,5,6/14/2024,Net Banking,3.6,Central,25
ORD00937,Comic Book,Books,11216.38,5,3/11/2024,COD,2.8,North,5
